This is a list of accession numbers for annual reprots on Edgar
Name: 3M Company ; Ticker: MMM ; CIK: 66740
YEAR 2007 ; ACN 0001193125-08-032695
YEAR 2006 ; ACN 0001193125-07-033124
YEAR 2005 ; ACN 0001193125-06-034739
YEAR 2004 ; ACN 0001193125-05-033143
YEAR 2003 ; ACN 0001193125-04-031464
YEAR 2002 ; ACN 0000927016-03-000933
YEAR 2001 ; ACN 0001021408-02-003033
YEAR 1998 ; ACN 0000004281-99-000005
YEAR 1996 ; ACN 0000004281-97-000001
YEAR 1994 ; ACN 0000004281-95-000002
YEAR 1993 ; ACN 0000004281-94-000005
Name: Alere Inc. ; Ticker: ALR ; CIK: 1145460
YEAR 2013 ; ACN 0001193125-14-080002
YEAR 2012 ; ACN 0001193125-13-085897
YEAR 2011 ; ACN 0001193125-12-089446
YEAR 2010 ; ACN 0000950123-11-020527
YEAR 2009 ; ACN 0000950123-10-018502
YEAR 2008 ; ACN 0000950135-09-001381
YEAR 2007 ; ACN 0000950135-08-001379
YEAR 2006 ; ACN 0000950135-07-001309
YEAR 2005 ; ACN 0001047469-06-003485
YEAR 2004 ; ACN 0001047469-05-006824
YEAR 2003 ; ACN 0001047469-04-008029
YEAR 2002 ; ACN 0001047469-03-011272
YEAR 2001 ; ACN 0001104659-02-001335
Name: Alexander & Baldwin, Inc. ; Ticker: ALEX ; CIK: 1545654
YEAR 2013 ; ACN 0001545654-14-000013
YEAR 2012 ; ACN 0001545654-13-000010
Name: Alexanders Inc. ; Ticker: ALX ; CIK: 3499
YEAR 2013 ; ACN 0000003499-14-000005
YEAR 2012 ; ACN 0000003499-13-000006
YEAR 2011 ; ACN 0000003499-12-000005
YEAR 2010 ; ACN 0000003499-11-000003
YEAR 2009 ; ACN 0000003499-10-000002
YEAR 2008 ; ACN 0000003499-09-000002
YEAR 2007 ; ACN 0000003499-08-000003
YEAR 2006 ; ACN 0000003499-07-000009
YEAR 2005 ; ACN 0001047469-06-002476
YEAR 2004 ; ACN 0000950123-05-002232
YEAR 2003 ; ACN 0000950123-04-002709
YEAR 2002 ; ACN 0000950123-03-002549
Name: Alexandria Real Estate Equities Inc. ; Ticker: ARE ; CIK: 1035443
YEAR 2013 ; ACN 0001035443-14-000013
YEAR 2012 ; ACN 0001104659-13-014040
YEAR 2011 ; ACN 0001104659-12-011131
YEAR 2010 ; ACN 0001104659-11-011479
YEAR 2009 ; ACN 0001104659-10-010792
YEAR 2008 ; ACN 0001104659-09-009784
YEAR 2007 ; ACN 0001104659-08-013937
YEAR 2006 ; ACN 0001035443-07-000004
YEAR 2005 ; ACN 0001035443-06-000013
YEAR 2004 ; ACN 0001035443-05-000005
YEAR 2003 ; ACN 0001035443-04-000010
YEAR 2002 ; ACN 0001035443-03-000002
YEAR 2001 ; ACN 0001035443-02-000006
YEAR 1999 ; ACN 0000912057-00-014199
YEAR 1998 ; ACN 0001047469-99-009615
YEAR 1997 ; ACN 0001047469-98-013095
Name: Alleghany Corporation ; Ticker: Y ; CIK: 775368
YEAR 2013 ; ACN 0001193125-14-067345
YEAR 2012 ; ACN 0001193125-13-069346
YEAR 2011 ; ACN 0001193125-12-076843
YEAR 2010 ; ACN 0000950123-11-018269
YEAR 2009 ; ACN 0000950123-10-017570
YEAR 2008 ; ACN 0000950123-09-003629
YEAR 2007 ; ACN 0000950123-08-002163
YEAR 2006 ; ACN 0000950123-07-002859
YEAR 2005 ; ACN 0000950123-06-002533
YEAR 2004 ; ACN 0000950123-05-002760
YEAR 2003 ; ACN 0000950123-04-002382
YEAR 2002 ; ACN 0000950123-03-003040
YEAR 2001 ; ACN 0000950123-02-002756
YEAR 2000 ; ACN 0000950123-01-002452
YEAR 1999 ; ACN 0000950123-00-002548
YEAR 1998 ; ACN 0000950123-99-002248
YEAR 1997 ; ACN 0000950123-98-002694
YEAR 1996 ; ACN 0000950123-97-002333
YEAR 1995 ; ACN 0000950123-96-001240
YEAR 1994 ; ACN 0000950123-95-000585
YEAR 1993 ; ACN 0000950123-94-000624
Name: Allegheny Technologies Incorporated ; Ticker: ATI ; CIK: 1018963
YEAR 2013 ; ACN 0001445305-14-000663
YEAR 2012 ; ACN 0001193125-13-084310
YEAR 2011 ; ACN 0001193125-12-081765
YEAR 2010 ; ACN 0000950123-11-019865
YEAR 2009 ; ACN 0000950123-10-017084
YEAR 2008 ; ACN 0000950152-09-001663
YEAR 2007 ; ACN 0000950152-08-001416
YEAR 2006 ; ACN 0000950152-07-001549
YEAR 2005 ; ACN 0000950152-06-001573
YEAR 2004 ; ACN 0000950128-05-000057
YEAR 2003 ; ACN 0000950128-04-000283
YEAR 2002 ; ACN 0000950128-03-000412
YEAR 1996 ; ACN 0000950128-97-000664
Name: Allergan Inc. ; Ticker: AGN ; CIK: 850693
YEAR 2013 ; ACN 0000850693-14-000002
YEAR 2012 ; ACN 0000850693-13-000002
YEAR 2011 ; ACN 0000850693-12-000003
YEAR 2010 ; ACN 0001193125-11-050632
YEAR 2009 ; ACN 0001193125-10-043126
YEAR 2008 ; ACN 0001193125-09-040955
YEAR 2007 ; ACN 0000892569-08-000184
YEAR 2006 ; ACN 0000950137-07-003060
YEAR 2005 ; ACN 0000892569-06-000217
YEAR 2004 ; ACN 0000950137-05-002808
YEAR 2003 ; ACN 0000892569-04-000307
YEAR 2002 ; ACN 0000892569-03-000654
YEAR 1997 ; ACN 0000892569-98-000682
YEAR 1996 ; ACN 0000892569-97-000796
YEAR 1994 ; ACN 0000892569-95-000068
YEAR 1993 ; ACN 0000892569-94-000085
Name: ALLETE, Inc. ; Ticker: ALE ; CIK: 66756
YEAR 2013 ; ACN 0000066756-14-000026
YEAR 2012 ; ACN 0000066756-13-000030
YEAR 2011 ; ACN 0000066756-12-000026
YEAR 2010 ; ACN 0000066756-11-000029
YEAR 2009 ; ACN 0000066756-10-000018
YEAR 2008 ; ACN 0000066756-09-000015
YEAR 2007 ; ACN 0000066756-08-000017
YEAR 2006 ; ACN 0000066756-07-000013
YEAR 2005 ; ACN 0000066756-06-000024
YEAR 2004 ; ACN 0000066756-05-000040
YEAR 2003 ; ACN 0000066756-04-000034
YEAR 2002 ; ACN 0000066756-03-000048
YEAR 2000 ; ACN 0000066756-01-000014
YEAR 1994 ; ACN 0000066756-95-000022
Name: Alliance Data Systems Corporation ; Ticker: ADS ; CIK: 1101215
YEAR 2013 ; ACN 0001101215-14-000058
YEAR 2012 ; ACN 0001101215-13-000051
YEAR 2011 ; ACN 0001101215-12-000046
YEAR 2010 ; ACN 0001140361-11-012449
YEAR 2009 ; ACN 0001193125-10-043956
YEAR 2008 ; ACN 0001193125-09-042284
YEAR 2007 ; ACN 0001193125-08-041317
YEAR 2006 ; ACN 0000950134-07-004084
YEAR 2005 ; ACN 0000950134-06-004179
YEAR 2004 ; ACN 0000950134-05-004246
YEAR 2003 ; ACN 0001047469-04-006682
YEAR 2002 ; ACN 0001047469-03-008494
Name: Alliance Healthcare Services, Inc. ; Ticker: AIQ ; CIK: 817135
YEAR 2013 ; ACN 0000817135-14-000010
YEAR 2012 ; ACN 0000817135-13-000003
YEAR 2011 ; ACN 0001193125-12-117207
YEAR 2010 ; ACN 0001193125-11-065928
YEAR 2009 ; ACN 0001047469-10-001943
YEAR 2008 ; ACN 0001047469-09-002386
YEAR 2007 ; ACN 0001047469-08-002574
YEAR 2006 ; ACN 0001104659-07-019926
YEAR 2005 ; ACN 0001104659-06-017277
YEAR 2004 ; ACN 0001104659-05-010200
YEAR 2003 ; ACN 0001047469-04-007932
YEAR 2002 ; ACN 0001047469-03-011191
YEAR 1996 ; ACN 0000912057-97-011409
Name: Alliance One International, Inc. ; Ticker: AOI ; CIK: 939930
YEAR 2013 ; ACN 0000939930-14-000022
YEAR 2012 ; ACN 0000939930-13-000034
YEAR 2011 ; ACN 0000939930-12-000021
YEAR 2010 ; ACN 0000939930-11-000026
YEAR 2009 ; ACN 0000939930-10-000013
YEAR 2008 ; ACN 0000939930-09-000026
YEAR 2007 ; ACN 0000939930-08-000045
YEAR 2006 ; ACN 0000939930-07-000071
YEAR 2005 ; ACN 0000939930-06-000052
YEAR 2004 ; ACN 0000939930-05-000043
YEAR 2003 ; ACN 0000939930-04-000026
YEAR 2002 ; ACN 0000939930-03-000040
YEAR 2001 ; ACN 0000939930-02-000046
YEAR 2000 ; ACN 0000939930-01-500020
YEAR 1999 ; ACN 0000939930-00-500004
YEAR 1998 ; ACN 0000939930-99-000021
YEAR 1997 ; ACN 0000939930-98-000018
YEAR 1996 ; ACN 0000939930-97-000024
YEAR 1995 ; ACN 0000939930-96-000009
Name: AllianceBernstein Holding L.P. ; Ticker: AB ; CIK: 825313
YEAR 2013 ; ACN 0001140361-14-006056
YEAR 2012 ; ACN 0001140361-13-005892
YEAR 2011 ; ACN 0001140361-12-006703
YEAR 2010 ; ACN 0001140361-11-007854
YEAR 2009 ; ACN 0001140361-10-005696
YEAR 2008 ; ACN 0001140361-09-004725
YEAR 2007 ; ACN 0001140361-08-004917
YEAR 2006 ; ACN 0001140361-07-004463
YEAR 2005 ; ACN 0001104659-06-011930
YEAR 2004 ; ACN 0001104659-05-010988
YEAR 2003 ; ACN 0001047469-04-007255
YEAR 2002 ; ACN 0001104659-03-005082
YEAR 2001 ; ACN 0001104659-02-001048
YEAR 2000 ; ACN 0001104659-01-500264
YEAR 1999 ; ACN 0001104659-00-000076
YEAR 1998 ; ACN 0001047469-99-012489
YEAR 1997 ; ACN 0001047469-98-012547
YEAR 1996 ; ACN 0000912057-97-010284
YEAR 1994 ; ACN 0000912057-95-001962
YEAR 1993 ; ACN 0000912057-94-001177
Name: Alliant Energy Corporation ; Ticker: LNT ; CIK: 352541
YEAR 2013 ; ACN 0000352541-14-000006
YEAR 2012 ; ACN 0000352541-13-000007
YEAR 2011 ; ACN 0001193125-12-081622
YEAR 2010 ; ACN 0001193125-11-049662
YEAR 2009 ; ACN 0000352541-10-000009
YEAR 2008 ; ACN 0000107832-09-000001
YEAR 2007 ; ACN 0000107832-08-000019
YEAR 2006 ; ACN 0000107832-07-000058
YEAR 2005 ; ACN 0000107832-06-000055
YEAR 2004 ; ACN 0000107832-05-000069
YEAR 2003 ; ACN 0000107832-04-000096
YEAR 2002 ; ACN 0000107832-03-000014
YEAR 1999 ; ACN 0000107832-00-000027
YEAR 1998 ; ACN 0000897069-99-000197
YEAR 1994 ; ACN 0000897069-95-000018
YEAR 1993 ; ACN 0000897069-94-000044
Name: Alliant Techsystems Inc. ; Ticker: ATK ; CIK: 866121
YEAR 2013 ; ACN 0000866121-14-000006
YEAR 2012 ; ACN 0001445305-13-001376
YEAR 2011 ; ACN 0001047469-12-006324
YEAR 2010 ; ACN 0001047469-11-005500
YEAR 2009 ; ACN 0001047469-10-005511
YEAR 2008 ; ACN 0001047469-09-005901
YEAR 2007 ; ACN 0001047469-08-006910
YEAR 2006 ; ACN 0001104659-07-042993
YEAR 2005 ; ACN 0001104659-06-037712
YEAR 2004 ; ACN 0001104659-05-025134
YEAR 2003 ; ACN 0001104659-04-015746
YEAR 2002 ; ACN 0001047469-03-021547
YEAR 2001 ; ACN 0000912057-02-023159
YEAR 1997 ; ACN 0001045969-98-000526
YEAR 1996 ; ACN 0000950131-97-004180
Name: Allied World Assurance Company Holdings, Ltd. ; Ticker: AWH ; CIK: 1163348
YEAR 2013 ; ACN 0001193125-14-057112
YEAR 2012 ; ACN 0001193125-13-074494
YEAR 2011 ; ACN 0001193125-12-089119
YEAR 2010 ; ACN 0000950123-11-020716
YEAR 2009 ; ACN 0000950123-10-019476
YEAR 2008 ; ACN 0000950123-09-003689
YEAR 2007 ; ACN 0000950123-08-002347
YEAR 2006 ; ACN 0000950123-07-004078
Name: Allstate Corporation ; Ticker: ALL ; CIK: 899051
YEAR 2013 ; ACN 0001047469-14-001083
YEAR 2012 ; ACN 0001047469-13-001288
YEAR 2011 ; ACN 0001047469-12-001250
YEAR 2010 ; ACN 0001047469-11-001286
YEAR 2009 ; ACN 0001047469-10-001355
YEAR 2008 ; ACN 0001047469-09-001878
YEAR 2007 ; ACN 0001047469-08-001846
YEAR 2006 ; ACN 0001047469-07-001347
YEAR 2005 ; ACN 0001047469-06-002356
YEAR 2004 ; ACN 0001047469-05-004614
YEAR 2003 ; ACN 0001047469-04-007369
YEAR 2002 ; ACN 0001047469-03-010828
YEAR 2001 ; ACN 0000912057-02-011595
YEAR 1999 ; ACN 0000912057-00-013918
YEAR 1998 ; ACN 0000899051-99-000005
YEAR 1997 ; ACN 0000899051-98-000014
YEAR 1996 ; ACN 0000899051-97-000017
Name: Alon USA Energy, Inc. ; Ticker: ALJ ; CIK: 1325955
YEAR 2013 ; ACN 0001325955-14-000013
YEAR 2012 ; ACN 0001325955-13-000013
YEAR 2011 ; ACN 0001325955-12-000010
YEAR 2010 ; ACN 0000950123-11-025643
YEAR 2009 ; ACN 0000950123-10-025231
YEAR 2008 ; ACN 0000950134-09-007330
YEAR 2007 ; ACN 0000950134-08-004535
YEAR 2006 ; ACN 0000950134-07-005694
YEAR 2005 ; ACN 0000950134-06-005080
Name: Alpha Natural Resources, Inc. ; Ticker: ANR ; CIK: 1301063
YEAR 2013 ; ACN 0001301063-14-000016
YEAR 2012 ; ACN 0001301063-13-000010
YEAR 2011 ; ACN 0001104659-12-014623
YEAR 2010 ; ACN 0001140361-11-012105
YEAR 2009 ; ACN 0000950123-10-019173
YEAR 2008 ; ACN 0001193125-09-042600
YEAR 2007 ; ACN 0001193125-08-043632
YEAR 2006 ; ACN 0001193125-07-044268
YEAR 2005 ; ACN 0001104659-06-017335
YEAR 2004 ; ACN 0001047469-05-008568
Name: Altria Group, Inc. ; Ticker: MO ; CIK: 764180
YEAR 2013 ; ACN 0000764180-14-000025
YEAR 2012 ; ACN 0000764180-13-000024
YEAR 2011 ; ACN 0001193125-12-064660
YEAR 2010 ; ACN 0001193125-11-045778
YEAR 2009 ; ACN 0001193125-10-039027
YEAR 2008 ; ACN 0001193125-09-041005
YEAR 2007 ; ACN 0001193125-08-041586
YEAR 2006 ; ACN 0001193125-07-044345
YEAR 2005 ; ACN 0001193125-06-051165
YEAR 2004 ; ACN 0000950123-05-003146
YEAR 2003 ; ACN 0001193125-04-040664
YEAR 2002 ; ACN 0000950117-03-001167
YEAR 1998 ; ACN 0001047469-99-010218
YEAR 1995 ; ACN 0000950146-96-000483
YEAR 1994 ; ACN 0000950130-95-000460
YEAR 1993 ; ACN 0000950130-94-000396
Name: Amcol International Corporation ; Ticker: ACO ; CIK: 813621
YEAR 2013 ; ACN 0001140361-14-010423
YEAR 2012 ; ACN 0001140361-13-016072
YEAR 2011 ; ACN 0001193125-12-087975
YEAR 2010 ; ACN 0001102624-11-000117
YEAR 2009 ; ACN 0001144204-10-013670
YEAR 2008 ; ACN 0001144204-09-014080
YEAR 2007 ; ACN 0001144204-08-015557
YEAR 2006 ; ACN 0001275287-07-001351
YEAR 2005 ; ACN 0001275287-06-001442
YEAR 2004 ; ACN 0001275287-05-001131
YEAR 2003 ; ACN 0000891092-04-001255
YEAR 2002 ; ACN 0000891092-03-000421
YEAR 2000 ; ACN 0000813621-01-000001
YEAR 1999 ; ACN 0000813621-00-000002
YEAR 1998 ; ACN 0000813621-99-000002
YEAR 1997 ; ACN 0000813621-98-000006
YEAR 1996 ; ACN 0000813621-97-000001
YEAR 1995 ; ACN 0000813621-96-000010
YEAR 1994 ; ACN 0000912057-95-001659
Name: Amdocs Ltd ; Ticker: DOX ; CIK: 1062579
Name: Ameren Corporation ; Ticker: AEE ; CIK: 1002910
YEAR 2013 ; ACN 0001002910-14-000054
YEAR 2012 ; ACN 0001445305-13-000414
YEAR 2011 ; ACN 0001193125-12-085489
YEAR 2010 ; ACN 0001193125-11-044880
YEAR 2009 ; ACN 0001193125-10-043155
YEAR 2008 ; ACN 0001193125-09-042636
YEAR 2007 ; ACN 0000950137-08-003079
YEAR 2006 ; ACN 0000950137-07-003131
YEAR 2005 ; ACN 0001193125-06-047272
YEAR 2004 ; ACN 0001002910-05-000168
YEAR 2003 ; ACN 0001002910-04-000118
YEAR 2002 ; ACN 0001002910-03-000226
YEAR 1999 ; ACN 0000950124-00-001810
YEAR 1998 ; ACN 0000950124-99-002196
Name: Ameresco, Inc. ; Ticker: AMRC ; CIK: 1488139
YEAR 2013 ; ACN 0001488139-14-000010
YEAR 2012 ; ACN 0001488139-13-000009
YEAR 2011 ; ACN 0001488139-12-000005
YEAR 2010 ; ACN 0001488139-11-000007
Name: American Assets Trust, Inc. ; Ticker: AAT ; CIK: 1500217
YEAR 2013 ; ACN 0001500217-14-000020
YEAR 2012 ; ACN 0001193125-13-071652
YEAR 2011 ; ACN 0001193125-12-106547
YEAR 2010 ; ACN 0001193125-11-082178
Name: American Axle & Manufacturing Holdings, Inc. ; Ticker: AXL ; CIK: 1062231
YEAR 2013 ; ACN 0001062231-14-000011
YEAR 2012 ; ACN 0001062231-13-000011
YEAR 2011 ; ACN 0001062231-12-000017
YEAR 2010 ; ACN 0001062231-11-000019
YEAR 2009 ; ACN 0001062231-10-000006
YEAR 2008 ; ACN 0001062231-09-000009
YEAR 2007 ; ACN 0001062231-08-000012
YEAR 2006 ; ACN 0001062231-07-000009
YEAR 2005 ; ACN 0001062231-06-000014
YEAR 2004 ; ACN 0001062231-05-000008
YEAR 2003 ; ACN 0000950124-04-000941
YEAR 2002 ; ACN 0000950124-03-000803
YEAR 2001 ; ACN 0000950124-02-001090
YEAR 2000 ; ACN 0000950124-01-001318
Name: American Campus Communities, Inc. ; Ticker: ACC ; CIK: 1283630
YEAR 2013 ; ACN 0001283630-14-000003
YEAR 2012 ; ACN 0001188112-13-000543
YEAR 2011 ; ACN 0001188112-12-000524
YEAR 2010 ; ACN 0001188112-11-000449
YEAR 2009 ; ACN 0001188112-10-000431
YEAR 2008 ; ACN 0001188112-09-000467
YEAR 2007 ; ACN 0001188112-08-000869
YEAR 2006 ; ACN 0001188112-07-000716
YEAR 2005 ; ACN 0001188112-06-000659
YEAR 2004 ; ACN 0001188112-05-000564
Name: American Eagle Outfitters, Inc. ; Ticker: AEO ; CIK: 919012
YEAR 2013 ; ACN 0001193125-14-098050
YEAR 2012 ; ACN 0001193125-13-102293
YEAR 2011 ; ACN 0001193125-12-117468
YEAR 2010 ; ACN 0000950123-11-024788
YEAR 2009 ; ACN 0000950123-10-028815
YEAR 2008 ; ACN 0000950152-09-003261
YEAR 2007 ; ACN 0000950152-08-002525
YEAR 2006 ; ACN 0001193125-07-074428
YEAR 2005 ; ACN 0001193125-06-073893
YEAR 2004 ; ACN 0001193125-05-076660
YEAR 2003 ; ACN 0000919012-04-000006
YEAR 2002 ; ACN 0000919012-03-000010
YEAR 2001 ; ACN 0000950168-02-001211
YEAR 2000 ; ACN 0000950132-01-500164
YEAR 1997 ; ACN 0000950152-98-003590
YEAR 1996 ; ACN 0000950152-97-002882
Name: American Electric Power Company Inc ; Ticker: AEP ; CIK: 4904
YEAR 2013 ; ACN 0000004904-14-000019
YEAR 2012 ; ACN 0000004904-13-000025
YEAR 2011 ; ACN 0000004904-12-000013
YEAR 2010 ; ACN 0000004904-11-000023
YEAR 2009 ; ACN 0000004904-10-000018
YEAR 2008 ; ACN 0000004904-09-000040
YEAR 2007 ; ACN 0000004904-08-000022
YEAR 2006 ; ACN 0000004904-07-000041
YEAR 2005 ; ACN 0000004904-06-000034
YEAR 2004 ; ACN 0001015402-05-001007
YEAR 2003 ; ACN 0000004904-04-000055
YEAR 2002 ; ACN 0000004904-03-000086
YEAR 2001 ; ACN 0000004904-02-000106
YEAR 1998 ; ACN 0000004904-99-000027
YEAR 1997 ; ACN 0000004904-98-000024
YEAR 1996 ; ACN 0000004904-97-000038
YEAR 1995 ; ACN 0000004904-96-000034
Name: American Equity Investment Life Holding Company ; Ticker: AEL ; CIK: 1039828
YEAR 2013 ; ACN 0001039828-14-000026
YEAR 2012 ; ACN 0001039828-13-000035
YEAR 2011 ; ACN 0001039828-12-000011
YEAR 2010 ; ACN 0001039828-11-000007
YEAR 2009 ; ACN 0001047469-10-001956
YEAR 2008 ; ACN 0001047469-09-002726
YEAR 2007 ; ACN 0001047469-08-002770
YEAR 2006 ; ACN 0001104659-07-018300
YEAR 2005 ; ACN 0001104659-06-016548
YEAR 2004 ; ACN 0001047469-05-006360
YEAR 2003 ; ACN 0001047469-04-006446
YEAR 2002 ; ACN 0001047469-03-010852
YEAR 2001 ; ACN 0000912057-02-012977
YEAR 2000 ; ACN 0000912057-01-505211
YEAR 1999 ; ACN 0001045969-00-000227
Name: American Express Company ; Ticker: AXP ; CIK: 4962
YEAR 2013 ; ACN 0001193125-14-066777
YEAR 2012 ; ACN 0001193125-13-070554
YEAR 2011 ; ACN 0001193125-12-077400
YEAR 2010 ; ACN 0000950123-11-019072
YEAR 2009 ; ACN 0001193125-10-041232
YEAR 2008 ; ACN 0001193125-09-041008
YEAR 2007 ; ACN 0001193125-08-042043
YEAR 2006 ; ACN 0000950123-07-003020
YEAR 2005 ; ACN 0001193125-06-046095
YEAR 2004 ; ACN 0000950123-05-002932
YEAR 2003 ; ACN 0000950117-04-000966
YEAR 2002 ; ACN 0000004962-03-000042
YEAR 2000 ; ACN 0000004962-01-500025
YEAR 1999 ; ACN 0000004962-00-000024
YEAR 1998 ; ACN 0000004962-99-000012
YEAR 1995 ; ACN 0000004962-96-000013
YEAR 1994 ; ACN 0000004962-95-000005
YEAR 1993 ; ACN 0000004962-94-000006
Name: American Financial Group Inc. ; Ticker: AFG ; CIK: 1042046
YEAR 2013 ; ACN 0001042046-14-000014
YEAR 2012 ; ACN 0001042046-13-000007
YEAR 2011 ; ACN 0000950123-12-003679
YEAR 2010 ; ACN 0000950123-11-019459
YEAR 2009 ; ACN 0001042046-10-000008
YEAR 2008 ; ACN 0001042046-09-000011
YEAR 2007 ; ACN 0001042046-08-000010
YEAR 2006 ; ACN 0001042046-07-000014
YEAR 2005 ; ACN 0001042046-06-000014
YEAR 2004 ; ACN 0001042046-05-000010
YEAR 2003 ; ACN 0001042046-04-000018
YEAR 2002 ; ACN 0001042046-03-000084
Name: American Greetings Corporation ; Ticker: AM ; CIK: 5133
YEAR 2013 ; ACN 0001193125-14-222580
YEAR 2012 ; ACN 0001193125-13-209085
YEAR 2011 ; ACN 0001193125-12-194474
YEAR 2010 ; ACN 0000950123-11-041637
YEAR 2009 ; ACN 0000950123-10-040626
YEAR 2008 ; ACN 0001193125-09-092033
YEAR 2007 ; ACN 0001193125-08-095187
YEAR 2006 ; ACN 0001193125-07-095931
YEAR 2005 ; ACN 0001193125-06-105815
YEAR 2004 ; ACN 0000950152-05-004293
YEAR 2003 ; ACN 0000950152-04-003579
YEAR 2002 ; ACN 0000950152-03-005856
YEAR 2001 ; ACN 0000950152-02-004592
YEAR 1997 ; ACN 0000950152-98-004532
YEAR 1996 ; ACN 0000950152-97-004192
YEAR 1995 ; ACN 0000950152-96-002662
YEAR 1994 ; ACN 0000950152-95-001134
YEAR 1993 ; ACN 0000950152-94-000572
Name: American International Group Inc ; Ticker: AIG ; CIK: 5272
YEAR 2013 ; ACN 0001047469-14-001096
YEAR 2012 ; ACN 0001047469-13-001390
YEAR 2011 ; ACN 0001047469-12-001369
YEAR 2010 ; ACN 0001047469-11-001283
YEAR 2009 ; ACN 0001047469-10-001465
YEAR 2008 ; ACN 0000950123-09-003734
YEAR 2007 ; ACN 0000950123-08-002280
YEAR 2006 ; ACN 0000950123-07-003026
YEAR 2005 ; ACN 0000950123-06-003276
YEAR 2004 ; ACN 0000950123-05-006884
YEAR 2003 ; ACN 0000950123-04-003302
YEAR 2002 ; ACN 0000950123-03-003570
YEAR 2001 ; ACN 0000950123-02-003222
YEAR 2000 ; ACN 0000950123-01-002952
YEAR 1999 ; ACN 0000950123-00-002999
YEAR 1998 ; ACN 0000950123-99-002819
YEAR 1997 ; ACN 0000950123-98-003099
YEAR 1996 ; ACN 0000950123-97-002720
YEAR 1995 ; ACN 0000950123-96-001469
YEAR 1994 ; ACN 0000950123-95-000843
YEAR 1993 ; ACN 0000950123-94-000660
Name: American Realty Investors, Inc. ; Ticker: ARL ; CIK: 1102238
YEAR 2013 ; ACN 0001010549-14-000141
YEAR 2012 ; ACN 0001010549-13-000237
YEAR 2011 ; ACN 0001193125-12-149436
YEAR 2010 ; ACN 0001193125-11-084825
YEAR 2009 ; ACN 0001193125-10-073296
YEAR 2008 ; ACN 0001193125-09-068878
YEAR 2007 ; ACN 0001193125-08-070818
YEAR 2006 ; ACN 0001193125-07-072112
YEAR 2005 ; ACN 0001193125-06-070271
YEAR 2004 ; ACN 0001193125-05-067232
YEAR 2003 ; ACN 0001193125-04-063930
YEAR 2002 ; ACN 0000930661-03-001721
Name: American Reprographics Company ; Ticker: ARC ; CIK: 1355090
Name: American Safety Insurance Holdings, Ltd. ; Ticker: ASI ; CIK: 783603
YEAR 2012 ; ACN 0001193125-13-110276
YEAR 2011 ; ACN 0001193125-12-117259
YEAR 2010 ; ACN 0000783603-11-000013
YEAR 2009 ; ACN 0000783603-10-000004
YEAR 2008 ; ACN 0000783603-09-000035
YEAR 2007 ; ACN 0000783603-08-000021
YEAR 2006 ; ACN 0000783603-07-000014
YEAR 2005 ; ACN 0000783603-06-000014
YEAR 2004 ; ACN 0000783603-05-000036
YEAR 2003 ; ACN 0000783603-04-000014
YEAR 2002 ; ACN 0000783603-03-000005
YEAR 2001 ; ACN 0000783603-02-000002
YEAR 2000 ; ACN 0000783603-01-500003
YEAR 1999 ; ACN 0000783603-00-000004
YEAR 1998 ; ACN 0000783603-99-000002
Name: American States Water Co. ; Ticker: AWR ; CIK: 1056903
YEAR 2013 ; ACN 0001056903-14-000004
YEAR 2012 ; ACN 0001104659-13-016827
YEAR 2011 ; ACN 0001104659-12-017424
YEAR 2010 ; ACN 0001104659-11-013923
YEAR 2009 ; ACN 0001104659-10-014038
YEAR 2008 ; ACN 0001104659-09-017660
YEAR 2007 ; ACN 0001104659-08-017696
YEAR 2006 ; ACN 0001104659-07-020021
YEAR 2005 ; ACN 0001104659-06-016623
YEAR 2004 ; ACN 0000950129-05-002525
YEAR 2003 ; ACN 0000950150-04-000378
YEAR 2002 ; ACN 0001206774-03-000279
YEAR 2001 ; ACN 0000950150-02-000189
YEAR 2000 ; ACN 0000950150-01-500054
YEAR 1999 ; ACN 0000950150-00-000202
YEAR 1998 ; ACN 0000950150-99-000381
Name: American Tower Corporation ; Ticker: AMT ; CIK: 1053507
YEAR 2013 ; ACN 0001193125-14-068001
YEAR 2012 ; ACN 0001193125-13-077821
YEAR 2011 ; ACN 0001193125-12-086162
YEAR 2010 ; ACN 0001193125-11-050129
YEAR 2009 ; ACN 0001193125-10-044876
YEAR 2008 ; ACN 0001193125-09-039177
YEAR 2007 ; ACN 0001193125-08-057075
YEAR 2006 ; ACN 0001193125-07-042779
YEAR 2005 ; ACN 0001193125-06-054224
YEAR 2004 ; ACN 0001193125-05-064722
YEAR 2003 ; ACN 0001193125-04-040332
YEAR 2002 ; ACN 0000927016-03-001267
YEAR 2001 ; ACN 0000927016-02-001828
YEAR 2000 ; ACN 0000927016-01-001627
YEAR 1999 ; ACN 0000927016-00-001049
YEAR 1998 ; ACN 0000927016-99-001025
YEAR 1997 ; ACN 0000927016-98-001444
Name: American Vanguard Corporation ; Ticker: AVD ; CIK: 5981
YEAR 2013 ; ACN 0001193125-14-077597
YEAR 2012 ; ACN 0001193125-13-087788
YEAR 2011 ; ACN 0001193125-12-106666
YEAR 2010 ; ACN 0001193125-11-062341
YEAR 2009 ; ACN 0001193125-10-052341
YEAR 2008 ; ACN 0001193125-09-054021
YEAR 2007 ; ACN 0001193125-08-058914
YEAR 2006 ; ACN 0001193125-07-054676
YEAR 2005 ; ACN 0001193125-06-056761
